ward,ward_jp,floor_area_sqm,num_rooms,building_age_years,floor_number,total_floors,distance_to_station_min,building_type,direction,has_parking,has_balcony,has_security,is_corner_unit,transaction_year,transaction_month,price_man_yen,price_per_sqm,area_per_room,relative_floor,station_category,age_category,amenity_score
chiyoda,千代田区,61.8,3,12.7,14,17,6.1,타워맨션,동,1,1,0,0,2024,4,16830,272.33009708737865,20.599999999999998,0.8235294117647058,도보권,준신축,3
setagaya,世田谷区,78.9,4,9.3,7,16,3.9,아파트,남,1,1,1,0,2023,1,11620,147.27503168567807,19.725,0.4375,도보권,준신축,5
setagaya,世田谷区,68.4,3,3.9,4,19,5.1,아파트,남동,0,1,0,0,2025,8,10190,148.9766081871345,22.8,0.21052631578947367,도보권,신축,1
shinjuku,新宿区,72.0,2,40.2,8,18,2.1,맨션,남동,1,1,1,0,2024,3,8610,119.58333333333333,36.0,0.4444444444444444,역세권,노후,5
bunkyo,文京区,66.4,3,2.0,11,12,30.0,아파트,남동,0,0,1,0,2021,4,7140,107.5301204819277,22.133333333333336,0.9166666666666666,원거리,신축,2
shibuya,渋谷区,60.8,3,17.0,10,11,1.0,맨션,남서,1,1,1,0,2024,11,13150,216.2828947368421,20.266666666666666,0.9090909090909091,역세권,중고,5
koto,江東区,32.7,1,0.1,4,7,12.7,아파트,남서,0,1,0,0,2023,12,2940,89.90825688073394,32.7,0.5714285714285714,버스권,신축,1
chuo,中央区,77.1,4,17.4,12,16,25.4,타워맨션,남동,0,0,0,1,2025,12,15700,203.63164721141376,19.275,0.75,원거리,중고,1
meguro,目黒区,41.4,2,5.0,11,11,9.0,아파트,남동,0,1,1,0,2021,8,6780,163.768115942029,20.7,1.0,버스권,신축,3
setagaya,世田谷区,75.1,3,2.7,13,19,16.8,아파트,북동,0,1,0,0,2025,7,7390,98.40213049267643,25.03333333333333,0.6842105263157895,원거리,신축,1
chiyoda,千代田区,64.1,2,40.4,3,18,2.8,아파트,동,1,1,1,0,2022,12,9490,148.0499219968799,32.05,0.16666666666666666,역세권,노후,5
adachi,足立区,74.6,4,19.2,4,18,5.1,맨션,남서,1,0,1,0,2024,4,5050,67.69436997319035,18.65,0.2222222222222222,도보권,중고,4
toshima,豊島区,64.2,3,16.7,13,14,1.8,아파트,동,1,1,0,0,2022,7,7020,109.34579439252336,21.400000000000002,0.9285714285714286,역세권,중고,3
katsushika,葛飾区,43.2,2,14.2,14,16,7.7,아파트,남동,0,1,1,1,2021,8,2490,57.638888888888886,21.6,0.875,버스권,준신축,4
shinjuku,新宿区,94.0,4,6.0,12,18,9.2,타워맨션,동,0,1,1,0,2023,4,17920,190.63829787234042,23.5,0.6666666666666666,버스권,준신축,3
shinjuku,新宿区,86.4,4,60.0,1,11,25.9,빌라,서,0,0,0,0,2022,2,4090,47.33796296296296,21.6,0.09090909090909091,원거리,노후,0
minato,港区,62.4,3,4.2,11,18,1.0,아파트,남서,0,1,1,0,2020,12,17660,283.0128205128205,20.8,0.6111111111111112,역세권,신축,3
adachi,足立区,104.1,5,7.4,10,18,17.0,맨션,동,1,0,0,0,2024,6,6290,60.422670509125844,20.82,0.5555555555555556,원거리,준신축,2
sumida,墨田区,38.9,1,3.3,4,4,22.1,타워맨션,남동,1,1,0,0,2024,12,4140,106.426735218509,38.9,1.0,원거리,신축,3
minato,港区,109.1,5,2.9,11,12,1.0,맨션,남서,1,0,1,0,2021,6,38840,356.0036663611366,21.82,0.9166666666666666,역세권,신축,4
shinagawa,品川区,105.9,5,2.5,10,10,4.0,맨션,남,0,1,1,1,2021,6,18500,174.69310670443815,21.18,1.0,도보권,신축,4
chiyoda,千代田区,89.5,3,10.4,4,8,2.3,타워맨션,동,0,1,0,0,2021,3,28420,317.5418994413408,29.833333333333332,0.5,역세권,준신축,1
shinjuku,新宿区,95.2,5,11.0,10,18,4.6,아파트,남서,0,1,1,0,2023,8,15110,158.71848739495798,19.04,0.5555555555555556,도보권,준신축,3
suginami,杉並区,90.5,4,4.1,3,15,1.1,맨션,남서,0,1,1,0,2023,10,12670,140.0,22.625,0.2,역세권,신축,3
bunkyo,文京区,95.1,4,26.9,8,16,6.9,빌라,북,0,1,0,1,2025,7,8550,89.90536277602524,23.775,0.5,도보권,중고,2
shinjuku,新宿区,74.7,3,6.1,14,18,7.7,아파트,남동,1,1,0,0,2024,6,13740,183.93574297188755,24.900000000000002,0.7777777777777778,버스권,준신축,3
meguro,目黒区,81.9,3,18.9,1,10,2.1,빌라,남,0,1,1,0,2021,9,12180,148.7179487179487,27.3,0.1,역세권,중고,3
koto,江東区,109.6,5,17.1,11,17,12.3,맨션,남서,1,0,0,0,2022,6,9900,90.32846715328468,21.919999999999998,0.6470588235294118,버스권,중고,2
taito,台東区,112.3,5,20.7,8,8,2.0,맨션,남,0,1,0,1,2025,4,13500,120.21371326803207,22.46,1.0,역세권,중고,2
chiyoda,千代田区,48.7,2,0.5,3,10,1.5,빌라,남,0,1,1,0,2025,2,11610,238.3983572895277,24.35,0.3,역세권,신축,3
chiyoda,千代田区,40.7,1,4.8,5,17,5.1,맨션,동,0,1,0,0,2023,9,10570,259.7051597051597,40.7,0.29411764705882354,도보권,신축,1
chiyoda,千代田区,46.6,2,13.0,6,7,11.5,아파트,남동,1,1,0,0,2025,3,8910,191.20171673819743,23.3,0.8571428571428571,버스권,준신축,3
arakawa,荒川区,20.0,1,15.1,8,19,1.0,맨션,남동,0,1,0,0,2024,4,1540,77.0,20.0,0.42105263157894735,역세권,중고,1
nerima,練馬区,76.1,3,12.7,11,15,1.0,맨션,북,0,1,0,0,2021,1,5780,75.95269382391591,25.366666666666664,0.7333333333333333,역세권,준신축,1
shinjuku,新宿区,27.7,1,4.7,1,2,6.0,맨션,북동,1,1,0,0,2022,3,4250,153.42960288808663,27.7,0.5,도보권,신축,3
koto,江東区,100.8,5,1.9,14,19,3.8,맨션,남,0,1,1,1,2023,3,13050,129.46428571428572,20.16,0.7368421052631579,도보권,신축,4
shinjuku,新宿区,36.1,2,4.1,6,6,1.0,맨션,남동,0,1,0,0,2021,7,6270,173.68421052631578,18.05,1.0,역세권,신축,1
meguro,目黒区,50.6,2,15.6,14,19,9.4,아파트,남동,0,1,1,0,2024,12,8130,160.67193675889328,25.3,0.7368421052631579,버스권,중고,3
shinagawa,品川区,79.5,4,8.8,13,17,3.9,빌라,남서,0,1,1,0,2022,7,10700,134.59119496855345,19.875,0.7647058823529411,도보권,준신축,3
adachi,足立区,63.9,3,60.0,13,14,6.4,맨션,북,0,0,0,0,2024,6,2240,35.0547730829421,21.3,0.9285714285714286,도보권,노후,0
chuo,中央区,75.5,4,6.6,8,17,3.9,타워맨션,북,0,1,1,0,2022,10,22210,294.17218543046357,18.875,0.47058823529411764,도보권,준신축,3
suginami,杉並区,64.3,3,3.7,1,4,1.8,아파트,동,1,0,0,0,2025,4,9250,143.8569206842924,21.433333333333334,0.25,역세권,신축,2
sumida,墨田区,73.3,4,2.3,5,12,19.2,맨션,북,0,1,1,0,2021,6,5740,78.30832196452934,18.325,0.4166666666666667,원거리,신축,3
toshima,豊島区,36.9,2,44.3,4,18,1.9,맨션,동,1,1,0,1,2022,5,2530,68.56368563685638,18.45,0.2222222222222222,역세권,노후,4
nerima,練馬区,90.0,4,10.3,2,11,4.3,맨션,북동,0,1,1,1,2022,3,7300,81.11111111111111,22.5,0.18181818181818182,도보권,준신축,4
bunkyo,文京区,39.7,1,27.1,12,19,20.8,타워맨션,동,1,1,0,0,2020,12,4630,116.62468513853904,39.7,0.631578947368421,원거리,중고,3
nerima,練馬区,56.3,1,26.2,4,14,3.3,아파트,남서,1,0,0,1,2024,12,3470,61.634103019538195,56.3,0.2857142857142857,도보권,중고,3
meguro,目黒区,32.3,1,9.2,13,15,4.5,맨션,남서,0,1,0,0,2021,3,5420,167.80185758513935,32.3,0.8666666666666667,도보권,준신축,1
suginami,杉並区,101.0,4,10.4,2,9,2.8,빌라,남동,1,1,0,0,2023,1,10340,102.37623762376238,25.25,0.2222222222222222,역세권,준신축,3
arakawa,荒川区,70.6,4,5.9,6,15,4.4,타워맨션,남,1,1,0,0,2024,3,8420,119.26345609065157,17.65,0.4,도보권,준신축,3
nakano,中野区,97.0,4,2.1,10,13,2.7,맨션,서,0,0,0,0,2021,3,10700,110.30927835051547,24.25,0.7692307692307693,역세권,신축,0
suginami,杉並区,50.7,2,5.6,1,7,1.8,빌라,북동,0,1,0,0,2024,11,5160,101.77514792899407,25.35,0.14285714285714285,역세권,준신축,1
setagaya,世田谷区,23.4,1,4.1,9,13,8.3,맨션,남서,0,1,0,1,2024,2,3290,140.59829059829062,23.4,0.6923076923076923,버스권,신축,2
meguro,目黒区,30.6,1,35.4,8,9,29.6,빌라,동,0,1,0,0,2021,9,2080,67.97385620915033,30.6,0.8888888888888888,원거리,노후,1
taito,台東区,91.5,3,14.0,7,19,17.1,맨션,동,1,1,1,0,2025,7,10180,111.2568306010929,30.5,0.3684210526315789,원거리,준신축,5
kita,北区,70.0,3,6.3,10,12,12.3,맨션,동,1,1,1,0,2022,1,6630,94.71428571428571,23.333333333333332,0.8333333333333334,버스권,준신축,5
suginami,杉並区,90.5,3,6.1,3,19,5.4,빌라,동,1,0,1,0,2022,3,9270,102.43093922651934,30.166666666666668,0.15789473684210525,도보권,준신축,4
shibuya,渋谷区,78.8,4,0.2,5,11,8.3,타워맨션,남동,0,0,1,0,2024,1,17280,219.28934010152284,19.7,0.45454545454545453,버스권,신축,2
taito,台東区,39.1,2,16.5,12,17,6.0,빌라,남동,1,1,1,0,2024,10,4380,112.02046035805627,19.55,0.7058823529411765,도보권,중고,5
shibuya,渋谷区,72.8,3,4.5,6,10,6.6,아파트,동,1,1,0,0,2022,8,14220,195.32967032967034,24.266666666666666,0.6,도보권,신축,3
shinagawa,品川区,54.8,3,8.0,1,8,6.8,아파트,서,0,1,1,0,2024,5,8300,151.45985401459853,18.266666666666666,0.125,도보권,준신축,3
shibuya,渋谷区,59.7,2,7.0,10,15,30.0,타워맨션,남동,1,1,1,0,2021,4,11380,190.61976549413734,29.85,0.6666666666666666,원거리,준신축,5
sumida,墨田区,72.0,3,32.7,1,4,2.6,아파트,북,1,1,1,0,2025,1,5410,75.13888888888889,24.0,0.25,역세권,노후,5
chuo,中央区,76.0,3,53.9,10,14,6.0,아파트,남,0,1,1,0,2021,2,8930,117.5,25.333333333333332,0.7142857142857143,도보권,노후,3
shinagawa,品川区,69.7,3,23.0,9,10,6.2,아파트,북서,0,1,0,0,2024,4,9380,134.5767575322812,23.233333333333334,0.9,도보권,중고,1
shinjuku,新宿区,55.3,2,31.4,9,19,18.1,타워맨션,남,0,1,1,0,2021,8,7270,131.46473779385173,27.65,0.47368421052631576,원거리,노후,3
ota,大田区,59.0,2,0.4,1,18,2.3,아파트,남,0,0,1,0,2025,6,6090,103.22033898305085,29.5,0.05555555555555555,역세권,신축,2
minato,港区,95.4,5,10.8,5,19,7.7,아파트,북동,0,1,0,1,2025,7,23160,242.76729559748426,19.080000000000002,0.2631578947368421,버스권,준신축,2
minato,港区,85.7,4,27.9,5,16,1.1,맨션,남서,0,0,1,0,2023,5,20650,240.9568261376896,21.425,0.3125,역세권,중고,2
kita,北区,20.0,1,17.5,13,15,8.0,타워맨션,남동,0,1,1,0,2022,8,2270,113.5,20.0,0.8666666666666667,버스권,중고,3
taito,台東区,100.2,5,9.5,12,17,1.2,아파트,남동,0,1,0,0,2023,10,13040,130.13972055888223,20.04,0.7058823529411765,역세권,준신축,1
sumida,墨田区,98.8,5,2.1,12,14,6.1,맨션,남서,0,1,1,1,2023,7,11510,116.49797570850203,19.759999999999998,0.8571428571428571,도보권,신축,4
setagaya,世田谷区,90.1,4,14.7,2,17,15.1,맨션,남서,1,1,0,0,2025,4,8350,92.67480577136516,22.525,0.11764705882352941,원거리,준신축,3
minato,港区,61.6,2,6.4,3,8,1.0,아파트,북서,1,1,1,0,2021,12,16000,259.7402597402597,30.8,0.375,역세권,준신축,5
chiyoda,千代田区,60.6,2,3.6,14,16,17.8,맨션,남,1,0,1,0,2022,9,12720,209.9009900990099,30.3,0.875,원거리,신축,4
shinagawa,品川区,53.6,3,26.9,6,15,3.0,맨션,남동,0,1,0,1,2021,6,6400,119.40298507462687,17.866666666666667,0.4,역세권,중고,2
nakano,中野区,68.2,3,4.0,13,16,9.1,아파트,서,1,0,0,0,2022,5,7700,112.9032258064516,22.733333333333334,0.8125,버스권,신축,2
adachi,足立区,41.9,2,10.4,2,10,8.0,타워맨션,동,1,0,0,0,2021,11,3050,72.79236276849642,20.95,0.2,버스권,준신축,2
minato,港区,61.2,2,27.3,11,14,4.1,타워맨션,북서,0,1,0,0,2024,6,15370,251.1437908496732,30.6,0.7857142857142857,도보권,중고,1
shinagawa,品川区,98.4,5,14.9,14,16,2.9,타워맨션,북동,0,1,1,0,2024,6,21480,218.29268292682926,19.68,0.875,역세권,준신축,3
nerima,練馬区,20.0,1,33.1,13,13,5.0,맨션,남동,0,1,0,0,2022,8,1340,67.0,20.0,1.0,도보권,노후,1
chuo,中央区,64.9,2,26.6,9,19,11.8,빌라,북,0,0,1,0,2023,1,7260,111.86440677966101,32.45,0.47368421052631576,버스권,중고,2
suginami,杉並区,20.0,1,13.1,14,14,7.9,맨션,북서,1,1,1,0,2025,8,2590,129.5,20.0,1.0,버스권,준신축,5
arakawa,荒川区,58.7,3,1.5,10,17,1.0,맨션,북,0,1,0,0,2020,12,4940,84.15672913117547,19.566666666666666,0.5882352941176471,역세권,신축,1
koto,江東区,34.4,1,14.8,13,19,6.8,아파트,남,0,0,1,1,2025,10,3700,107.55813953488372,34.4,0.6842105263157895,도보권,준신축,3
chuo,中央区,92.1,4,26.9,5,15,6.2,아파트,서,0,1,0,0,2022,10,15010,162.97502714440827,23.025,0.3333333333333333,도보권,중고,1
chiyoda,千代田区,101.9,5,28.4,13,16,4.7,아파트,남서,1,0,1,0,2022,3,14590,143.17958783120704,20.380000000000003,0.8125,도보권,중고,4
koto,江東区,46.9,2,24.8,14,14,1.6,아파트,북동,0,1,1,0,2024,4,4110,87.63326226012794,23.45,1.0,역세권,중고,3
meguro,目黒区,86.5,4,17.4,8,19,5.2,타워맨션,북,0,0,0,0,2020,12,13590,157.10982658959537,21.625,0.42105263157894735,도보권,중고,0
shinagawa,品川区,72.7,2,2.9,6,6,6.8,맨션,북,0,0,0,1,2025,8,12800,176.06602475928472,36.35,1.0,도보권,신축,1
nakano,中野区,73.7,2,11.0,7,8,2.5,타워맨션,동,1,1,1,0,2025,1,13800,187.24559023066485,36.85,0.875,역세권,준신축,5
minato,港区,83.5,3,27.0,10,18,3.4,맨션,남서,0,0,0,0,2022,4,13540,162.1556886227545,27.833333333333332,0.5555555555555556,도보권,중고,0
toshima,豊島区,35.0,1,26.9,11,16,16.9,아파트,남동,0,0,0,1,2025,1,2630,75.14285714285714,35.0,0.6875,원거리,중고,1
minato,港区,77.5,4,2.4,5,5,15.5,아파트,남,0,0,0,0,2025,2,14750,190.32258064516128,19.375,1.0,원거리,신축,0
katsushika,葛飾区,20.0,1,1.6,9,12,9.7,아파트,남동,0,1,1,0,2025,7,1140,57.0,20.0,0.75,버스권,신축,3
chiyoda,千代田区,64.5,4,14.5,11,18,9.7,맨션,남서,0,0,1,1,2025,5,13220,204.96124031007753,16.125,0.6111111111111112,버스권,준신축,3
chuo,中央区,77.2,4,30.6,14,15,1.0,아파트,서,0,0,1,0,2023,12,13230,171.37305699481865,19.3,0.9333333333333333,역세권,노후,2
meguro,目黒区,84.6,5,15.6,12,12,1.0,맨션,남서,1,1,1,0,2021,10,13710,162.05673758865248,16.919999999999998,1.0,역세권,중고,5
ota,大田区,20.0,1,15.4,10,11,9.4,아파트,남,1,0,0,0,2021,7,1330,66.5,20.0,0.9090909090909091,버스권,중고,2
chuo,中央区,46.3,2,3.5,3,8,14.7,아파트,북,0,0,0,1,2021,6,7560,163.2829373650108,23.15,0.375,버스권,신축,1
setagaya,世田谷区,34.7,1,19.0,13,13,12.4,빌라,북서,0,0,0,1,2025,8,3580,103.1700288184438,34.7,1.0,버스권,중고,1
ota,大田区,98.2,3,11.4,7,9,2.0,아파트,남서,0,1,1,0,2025,7,9010,91.75152749490834,32.733333333333334,0.7777777777777778,역세권,준신축,3
chiyoda,千代田区,32.8,1,8.5,12,14,1.0,아파트,남서,0,1,1,0,2022,3,8650,263.719512195122,32.8,0.8571428571428571,역세권,준신축,3
meguro,目黒区,83.8,4,23.7,9,11,5.5,타워맨션,남서,1,1,1,0,2021,2,17590,209.90453460620526,20.95,0.8181818181818182,도보권,중고,5
minato,港区,83.4,5,12.9,8,14,2.7,아파트,동,1,0,0,0,2023,2,24580,294.7242206235012,16.68,0.5714285714285714,역세권,준신축,2
setagaya,世田谷区,52.8,2,0.7,1,11,14.9,맨션,북동,0,1,1,0,2021,10,4840,91.66666666666667,26.4,0.09090909090909091,버스권,신축,3
chuo,中央区,66.2,2,12.0,13,19,18.6,맨션,동,1,1,1,0,2024,3,11630,175.6797583081571,33.1,0.6842105263157895,원거리,준신축,5
bunkyo,文京区,91.0,3,1.2,2,11,5.4,타워맨션,남동,0,1,0,0,2023,7,15160,166.5934065934066,30.333333333333332,0.18181818181818182,도보권,신축,1
minato,港区,49.2,2,16.4,7,15,7.3,아파트,남동,1,1,0,0,2023,6,11260,228.86178861788616,24.6,0.4666666666666667,버스권,중고,3
shinjuku,新宿区,43.6,2,7.2,6,13,7.6,아파트,남,0,1,1,1,2023,9,6810,156.1926605504587,21.8,0.46153846153846156,버스권,준신축,4
adachi,足立区,58.2,2,0.9,8,14,9.8,맨션,서,0,1,0,0,2025,2,3580,61.51202749140893,29.1,0.5714285714285714,버스권,신축,1
koto,江東区,86.6,4,49.0,8,12,4.9,빌라,서,0,1,0,0,2025,8,4470,51.61662817551964,21.65,0.6666666666666666,도보권,노후,1
chuo,中央区,78.1,4,3.2,11,18,3.8,빌라,북,0,1,0,0,2024,1,14810,189.62868117797697,19.525,0.6111111111111112,도보권,신축,1
chiyoda,千代田区,119.3,6,4.8,8,19,3.3,아파트,북,0,1,0,0,2024,11,23660,198.3235540653814,19.883333333333333,0.42105263157894735,도보권,신축,1
koto,江東区,42.5,2,48.8,8,13,8.3,맨션,북동,1,1,1,0,2021,5,2540,59.76470588235294,21.25,0.6153846153846154,버스권,노후,5
ota,大田区,43.1,2,6.2,4,10,6.2,아파트,남,0,1,0,1,2023,5,3430,79.58236658932714,21.55,0.4,도보권,준신축,2
koto,江東区,28.6,1,7.6,4,14,1.6,타워맨션,서,0,0,0,0,2025,4,3780,132.16783216783216,28.6,0.2857142857142857,역세권,준신축,0
shinagawa,品川区,81.2,3,1.5,1,14,8.7,아파트,남동,1,1,1,1,2020,12,12540,154.4334975369458,27.066666666666666,0.07142857142857142,버스권,신축,6
bunkyo,文京区,73.1,4,11.7,14,14,13.8,빌라,동,1,1,1,0,2023,4,8810,120.51983584131328,18.275,1.0,버스권,준신축,5
shibuya,渋谷区,81.8,2,16.2,5,8,5.1,아파트,남서,0,1,1,0,2023,1,13270,162.22493887530564,40.9,0.625,도보권,중고,3
chiyoda,千代田区,70.3,4,4.5,10,17,3.9,타워맨션,동,0,1,0,1,2024,10,22850,325.03556187766713,17.575,0.5882352941176471,도보권,신축,2
taito,台東区,109.7,6,14.5,7,12,13.1,빌라,남동,1,1,0,0,2025,2,10290,93.80127620783956,18.283333333333335,0.5833333333333334,버스권,준신축,3
suginami,杉並区,42.0,2,3.5,1,14,5.2,아파트,남서,1,1,1,0,2021,10,4740,112.85714285714286,21.0,0.07142857142857142,도보권,신축,5
meguro,目黒区,43.0,2,15.0,1,12,6.9,타워맨션,동,0,1,1,0,2023,6,8310,193.25581395348837,21.5,0.08333333333333333,도보권,준신축,3
itabashi,板橋区,116.5,5,0.9,8,13,21.9,아파트,남동,0,1,1,0,2021,4,7310,62.74678111587983,23.3,0.6153846153846154,원거리,신축,3
shinagawa,品川区,60.6,4,1.2,7,12,1.7,맨션,남서,0,1,0,0,2023,1,11320,186.7986798679868,15.15,0.5833333333333334,역세권,신축,1
meguro,目黒区,68.2,3,21.8,12,15,4.8,아파트,남,0,1,1,0,2024,1,11250,164.95601173020526,22.733333333333334,0.8,도보권,중고,3
minato,港区,90.2,4,3.7,7,17,9.8,타워맨션,동,0,0,0,0,2024,5,25870,286.8070953436807,22.55,0.4117647058823529,버스권,신축,0
chuo,中央区,75.5,3,54.6,12,16,2.5,아파트,남동,1,1,0,0,2022,7,10950,145.03311258278146,25.166666666666668,0.75,역세권,노후,3
sumida,墨田区,53.0,4,0.1,13,14,2.7,아파트,북동,0,1,0,0,2021,1,4240,80.0,13.25,0.9285714285714286,역세권,신축,1
chiyoda,千代田区,39.0,2,8.2,11,17,1.2,아파트,남,0,0,0,0,2025,9,8740,224.10256410256412,19.5,0.6470588235294118,역세권,준신축,0
minato,港区,45.0,2,1.5,13,13,7.2,맨션,남동,1,0,0,1,2025,7,14430,320.6666666666667,22.5,1.0,버스권,신축,3
koto,江東区,63.2,3,21.9,2,7,1.0,아파트,동,0,1,1,0,2024,1,4310,68.19620253164557,21.066666666666666,0.2857142857142857,역세권,중고,3
taito,台東区,86.5,3,5.6,8,18,19.3,맨션,남동,1,1,1,0,2023,7,10470,121.04046242774567,28.833333333333332,0.4444444444444444,원거리,준신축,5
shibuya,渋谷区,65.1,2,6.8,10,19,1.0,아파트,남,0,1,0,0,2022,11,15380,236.2519201228879,32.55,0.5263157894736842,역세권,준신축,1
sumida,墨田区,73.2,3,19.1,2,15,11.4,맨션,동,1,1,1,0,2021,10,6630,90.57377049180327,24.400000000000002,0.13333333333333333,버스권,중고,5
ota,大田区,29.4,1,0.1,4,4,6.2,맨션,북동,0,1,0,0,2023,11,2960,100.68027210884354,29.4,1.0,도보권,신축,1
minato,港区,94.2,4,37.9,6,18,21.2,맨션,북서,0,0,0,0,2021,11,8960,95.11677282377919,23.55,0.3333333333333333,원거리,노후,0
bunkyo,文京区,60.5,4,0.8,10,13,5.0,아파트,남,0,1,1,0,2022,6,8980,148.4297520661157,15.125,0.7692307692307693,도보권,신축,3
edogawa,江戸川区,73.6,3,2.7,10,13,3.7,맨션,남동,1,0,1,0,2023,1,5700,77.44565217391305,24.53333333333333,0.7692307692307693,도보권,신축,4
shinagawa,品川区,62.6,3,0.4,3,18,2.7,맨션,남동,0,1,0,0,2021,11,11770,188.0191693290735,20.866666666666667,0.16666666666666666,역세권,신축,1
shinjuku,新宿区,23.0,1,13.3,8,14,6.1,아파트,서,0,1,0,0,2023,4,3140,136.52173913043478,23.0,0.5714285714285714,도보권,준신축,1
taito,台東区,86.0,5,1.3,4,13,6.1,맨션,서,1,0,0,1,2021,11,9940,115.5813953488372,17.2,0.3076923076923077,도보권,신축,3
ota,大田区,82.2,3,3.3,11,19,1.0,맨션,남서,0,1,1,0,2022,4,8380,101.94647201946472,27.400000000000002,0.5789473684210527,역세권,신축,3
setagaya,世田谷区,69.7,3,30.1,10,19,2.8,맨션,남,0,1,1,0,2024,2,6910,99.13916786226686,23.233333333333334,0.5263157894736842,역세권,노후,3
ota,大田区,68.4,4,2.6,2,13,1.1,맨션,북서,0,1,0,1,2022,8,6320,92.39766081871345,17.1,0.15384615384615385,역세권,신축,2
chuo,中央区,47.3,2,0.4,11,11,6.0,아파트,남서,1,1,1,1,2021,5,12600,266.384778012685,23.65,1.0,도보권,신축,6
bunkyo,文京区,22.6,1,8.0,9,19,2.7,맨션,남서,0,1,0,0,2024,2,3790,167.69911504424778,22.6,0.47368421052631576,역세권,준신축,1
taito,台東区,53.7,2,12.3,9,11,4.1,맨션,남서,1,1,1,0,2025,5,6710,124.95344506517691,26.85,0.8181818181818182,도보권,준신축,5
itabashi,板橋区,40.5,1,5.2,2,16,21.1,아파트,남,1,1,0,0,2020,12,2470,60.98765432098765,40.5,0.125,원거리,준신축,3
chiyoda,千代田区,91.5,4,60.0,14,18,3.2,빌라,북동,1,1,1,0,2022,11,11490,125.57377049180327,22.875,0.7777777777777778,도보권,노후,5
chuo,中央区,26.5,1,17.6,7,12,13.5,맨션,남동,1,1,0,0,2025,11,5300,200.0,26.5,0.5833333333333334,버스권,중고,3
nerima,練馬区,48.7,3,18.7,7,18,6.1,맨션,남,1,1,0,0,2021,2,3580,73.51129363449691,16.233333333333334,0.3888888888888889,도보권,중고,3
minato,港区,82.8,4,0.2,8,15,4.2,아파트,남,0,0,1,0,2024,9,26040,314.49275362318843,20.7,0.5333333333333333,도보권,신축,2
shinagawa,品川区,108.2,5,5.3,4,12,22.6,아파트,동,0,1,0,0,2025,10,11970,110.62846580406654,21.64,0.3333333333333333,원거리,준신축,1
sumida,墨田区,72.2,2,49.4,6,11,2.7,타워맨션,남동,0,1,1,0,2022,3,5200,72.02216066481994,36.1,0.5454545454545454,역세권,노후,3
edogawa,江戸川区,47.1,2,1.5,10,16,1.0,빌라,남서,0,0,1,0,2020,12,2460,52.22929936305732,23.55,0.625,역세권,신축,2
bunkyo,文京区,107.9,6,7.6,4,16,1.9,맨션,동,1,0,1,0,2022,2,15430,143.00278035217792,17.983333333333334,0.25,역세권,준신축,4
nerima,練馬区,75.6,3,12.5,3,14,8.5,아파트,남,0,1,0,0,2024,2,5540,73.28042328042329,25.2,0.21428571428571427,버스권,준신축,1
minato,港区,40.0,1,10.5,13,15,1.0,맨션,남동,0,1,0,1,2024,8,13760,344.0,40.0,0.8666666666666667,역세권,준신축,2
